id,topic
39418,Data Storage
39419,Data Processing
39420,Data Processing
39421,Collection Selection
39422,Data Querying
39423,Collection Selection
39424,Burstsort
39425,Data Storage
39426,Collection Selection
39427,Data Querying
39428,Indexing
39429,Indexing
39430,Vacuum Cleaner
39431,Big Data
39432,Data Processing
39433,Indexing
39434,Big Data
39435,Indexing
39436,Data Storage
39437,Vacuum Cleaner
39438,Big Data
39439,Collection Selection
39440,Collection Selection
39441,Indexing
39442,Burstsort
39443,Indexing
39444,Data Processing
39445,Data Querying
39446,Indexing
39447,Data Querying
39448,Data Modeling
39449,Data Modeling
39450,Data Modeling
39451,Indexing
39452,Data Processing
39453,Data Storage
39454,Collection Selection
39455,Data Storage
39456,Data Management
39457,Collection Selection
39458,Big Data
39459,Data Management
39460,Burstsort
39461,Collection Selection
39462,Burstsort
39463,Big Data
39464,Burstsort
39465,Vacuum Cleaner
39466,Data Management
39467,Big Data
39468,Big Data
39469,Indexing
39470,Vacuum Cleaner
39471,Burstsort
39472,Indexing
39473,Burstsort
39474,Data Modeling
39475,Collection Selection
39476,Data Querying
39477,Indexing
39478,Big Data
39479,Data Storage
39480,Data Processing
39481,Collection Selection
39482,Collection Selection
39483,Data Storage
39484,Big Data
39485,Data Querying
39486,Vacuum Cleaner
39487,Data Management
39488,Collection Selection
39489,Data Processing
39490,Data Modeling
39491,Big Data
39492,Vacuum Cleaner
39493,Data Querying
39494,Burstsort
39495,Data Modeling
39496,Data Modeling
39497,Vacuum Cleaner
39498,Data Processing
39499,Indexing
39500,Data Processing
39501,Data Modeling
39502,Data Storage
39503,Data Querying
39504,Big Data
39505,Data Storage
39506,Data Storage
39507,Indexing
39508,Data Storage
39509,Vacuum Cleaner
39510,Big Data
39511,Collection Selection
39512,Data Modeling
39513,Vacuum Cleaner
39514,Collection Selection
39515,Vacuum Cleaner
39516,Data Management
39517,Data Storage
39518,Data Management
39519,Data Modeling
39520,Data Modeling
39521,Data Storage
39522,Data Processing
39523,Data Querying
39524,Indexing
39525,Indexing
39526,Data Querying
39527,Collection Selection
39528,Data Querying
39529,Indexing
39530,Data Storage
39531,Big Data
39532,Data Modeling
39533,Data Querying
39534,Data Management
39535,Data Storage
39536,Data Management
39537,Data Storage
39538,Big Data
39539,Data Querying
39540,Burstsort
39541,Data Modeling
39542,Indexing
39543,Data Storage
39544,Collection Selection
39545,Data Management
39546,Burstsort
39547,Big Data
39548,Data Management
39549,Burstsort
39550,Data Modeling
39551,Collection Selection
39552,Data Querying
39553,Data Modeling
39554,Vacuum Cleaner
39555,Data Storage
39556,Big Data
39557,Collection Selection
39558,Burstsort
39559,Data Management
39560,Data Processing
39561,Data Storage
39562,Data Querying
39563,Data Storage
39564,Burstsort
39565,Data Querying
39566,Data Modeling
39567,Indexing
39568,Collection Selection
39569,Big Data
39570,Data Processing
39571,Collection Selection
39572,Data Querying
39573,Collection Selection
39574,Data Management
39575,Data Processing
39576,Burstsort
39577,Data Management
39578,Data Querying
39579,Data Management
39580,Data Processing
39581,Collection Selection
39582,Data Processing
39583,Collection Selection
39584,Data Modeling
39585,Collection Selection
39586,Data Storage
39587,Indexing
39588,Burstsort
39589,Data Processing
39590,Data Processing
39591,Data Management
39592,Data Processing
39593,Indexing
39594,Data Management
39595,Data Processing
39596,Indexing
39597,Data Management
39598,Data Modeling
39599,Burstsort
39600,Data Management
39601,Big Data
39602,Data Querying
39603,Data Querying
39604,Data Storage
39605,Data Management
39606,Collection Selection
39607,Vacuum Cleaner
39608,Indexing
39609,Data Management
39610,Data Modeling
39611,Data Storage
39612,Vacuum Cleaner
39613,Data Management
39614,Data Querying
39615,Data Modeling
39616,Collection Selection
39617,Data Management
39618,Vacuum Cleaner
39619,Burstsort
39620,Data Processing
39621,Data Querying
39622,Data Querying
39623,Burstsort
39624,Burstsort
39625,Vacuum Cleaner
39626,Vacuum Cleaner
39627,Burstsort
39628,Data Modeling
39629,Vacuum Cleaner
39630,Burstsort
39631,Data Modeling
39632,Data Querying
39633,Data Storage
39634,Collection Selection
39635,Data Management
39636,Vacuum Cleaner
39637,Data Querying
39638,Collection Selection
39639,Data Storage
39640,Vacuum Cleaner
39641,Data Modeling
39642,Data Modeling
39643,Vacuum Cleaner
39644,Indexing
39645,Data Processing
39646,Vacuum Cleaner
39647,Data Storage
39648,Data Processing
39649,Data Processing
39650,Indexing
39651,Vacuum Cleaner
39652,Data Querying
39653,Data Querying
39654,Burstsort
39655,Data Querying
39656,Vacuum Cleaner
39657,Data Storage
39658,Collection Selection
39659,Data Querying
39660,Big Data
39661,Data Modeling
39662,Data Querying
39663,Indexing
39664,Burstsort
39665,Data Management
39666,Big Data
39667,Data Querying
39668,Indexing
39669,Data Processing
39670,Vacuum Cleaner
39671,Big Data
39672,Burstsort
39673,Data Processing
39674,Data Management
39675,Big Data
39676,Data Modeling
39677,Data Querying
39678,Collection Selection
39679,Burstsort
39680,Vacuum Cleaner
39681,Burstsort
39682,Data Storage
39683,Vacuum Cleaner
39684,Vacuum Cleaner
39685,Indexing
39686,Burstsort
39687,Data Management
39688,Burstsort
39689,Collection Selection
39690,Indexing
39691,Vacuum Cleaner
39692,Indexing
39693,Vacuum Cleaner
39694,Burstsort
39695,Data Modeling
39696,Data Querying
39697,Burstsort
39698,Indexing
39699,Collection Selection
39700,Indexing
39701,Big Data
39702,Big Data
39703,Data Modeling
39704,Data Modeling
39705,Big Data
39706,Data Management
39707,Collection Selection
39708,Data Querying
39709,Big Data
39710,Data Processing
39711,Data Querying
39712,Indexing
39713,Data Management
39714,Data Processing
39715,Data Querying
39716,Data Processing
39717,Data Modeling
39718,Big Data
39719,Data Querying
39720,Burstsort
39721,Collection Selection
39722,Vacuum Cleaner
39723,Data Querying
39724,Data Storage
39725,Vacuum Cleaner
39726,Big Data
39727,Data Management
39728,Data Processing
39729,Data Processing
39730,Big Data
39731,Data Processing
39732,Data Querying
39733,Data Processing
39734,Data Modeling
39735,Data Modeling
39736,Data Querying
39737,Indexing
39738,Indexing
39739,Indexing
39740,Collection Selection
39741,Data Modeling
39742,Vacuum Cleaner
39743,Collection Selection
39744,Big Data
39745,Collection Selection
39746,Big Data
39747,Data Processing
39748,Vacuum Cleaner
39749,Indexing
39750,Big Data
39751,Data Processing
39752,Data Storage
39753,Data Processing
39754,Data Modeling
39755,Indexing
39756,Data Querying
39757,Collection Selection
39758,Indexing
39759,Vacuum Cleaner
39760,Data Storage
39761,Data Processing
39762,Data Storage
39763,Burstsort
39764,Big Data
39765,Data Querying
39766,Indexing
39767,Burstsort
39768,Burstsort
39769,Big Data
39770,Burstsort
39771,Data Management
39772,Indexing
39773,Indexing
39774,Data Processing
39775,Burstsort
39776,Data Storage
39777,Data Processing
39778,Data Querying
39779,Vacuum Cleaner
39780,Data Querying
39781,Collection Selection
39782,Collection Selection
39783,Big Data
39784,Data Modeling
39785,Data Modeling
39786,Data Management
39787,Burstsort
39788,Collection Selection
39789,Data Querying
39790,Burstsort
39791,Vacuum Cleaner
39792,Burstsort
39793,Data Storage
39794,Collection Selection
39795,Collection Selection
39796,Indexing
39797,Burstsort
39798,Burstsort
39799,Collection Selection
39800,Burstsort
39801,Burstsort
39802,Data Processing
39803,Indexing
39804,Data Management
39805,Burstsort
39806,Data Management
39807,Big Data
39808,Data Storage
39809,Data Modeling
39810,Data Modeling
39811,Burstsort
39812,Burstsort
39813,Collection Selection
39814,Data Storage
39815,Data Modeling
39816,Data Management
39817,Data Modeling
39818,Big Data
39819,Big Data
39820,Burstsort
39821,Data Processing
39822,Collection Selection
39823,Data Storage
39824,Data Querying
39825,Indexing
39826,Data Storage
39827,Data Querying
39828,Big Data
39829,Data Storage
39830,Vacuum Cleaner
39831,Data Querying
39832,Burstsort
39833,Vacuum Cleaner
39834,Vacuum Cleaner
39835,Collection Selection
39836,Data Querying
39837,Indexing
39838,Data Modeling
39839,Data Storage
39840,Collection Selection
39841,Burstsort
39842,Data Storage
39843,Big Data
39844,Data Management
39845,Vacuum Cleaner
39846,Data Management
39847,Data Processing
39848,Data Modeling
39849,Burstsort
39850,Burstsort
39851,Burstsort
39852,Data Querying
39853,Indexing
39854,Indexing
39855,Indexing
39856,Data Querying
39857,Big Data
39858,Data Querying
39859,Burstsort
39860,Indexing
39861,Collection Selection
39862,Data Querying
39863,Big Data
39864,Data Storage
39865,Burstsort
39866,Data Management
39867,Data Processing
39868,Collection Selection
39869,Data Management
39870,Burstsort
39871,Data Modeling
39872,Vacuum Cleaner
39873,Vacuum Cleaner
39874,Data Management
39875,Data Processing
39876,Data Modeling
39877,Burstsort
39878,Indexing
39879,Data Processing
39880,Data Storage
39881,Collection Selection
39882,Burstsort
39883,Collection Selection
39884,Indexing
39885,Indexing
39886,Burstsort
39887,Burstsort
39888,Data Modeling
39889,Data Querying
39890,Burstsort
39891,Data Querying
39892,Data Management
39893,Data Storage
39894,Data Processing
39895,Big Data
39896,Data Management
39897,Collection Selection
39898,Indexing
39899,Data Modeling
39900,Big Data
39901,Indexing
39902,Big Data
39903,Burstsort
39904,Burstsort
39905,Burstsort
39906,Vacuum Cleaner
39907,Vacuum Cleaner
39908,Vacuum Cleaner
39909,Data Management
39910,Big Data
39911,Collection Selection
39912,Collection Selection
39913,Big Data
39914,Data Management
39915,Data Querying
39916,Collection Selection
39917,Big Data
39918,Collection Selection
39919,Collection Selection
39920,Burstsort
39921,Big Data
39922,Data Modeling
39923,Collection Selection
39924,Data Modeling
39925,Data Modeling
39926,Data Processing
39927,Data Querying
39928,Data Processing
39929,Collection Selection
39930,Vacuum Cleaner
39931,Collection Selection
39932,Big Data
39933,Data Storage
39934,Data Processing
39935,Indexing
39936,Indexing
39937,Data Querying
39938,Data Storage
39939,Indexing
39940,Big Data
39941,Data Modeling
39942,Data Management
39943,Data Querying
39944,Data Storage
39945,Data Processing
39946,Burstsort
39947,Data Processing
39948,Burstsort
39949,Data Storage
39950,Collection Selection
39951,Data Processing
39952,Vacuum Cleaner
39953,Data Storage
39954,Data Storage
39955,Data Processing
39956,Collection Selection
39957,Data Storage
39958,Burstsort
39959,Data Processing
39960,Data Processing
39961,Data Storage
39962,Collection Selection
39963,Data Modeling
39964,Collection Selection
39965,Data Querying
39966,Data Management
39967,Collection Selection
39968,Burstsort
39969,Data Management
39970,Indexing
39971,Data Querying
39972,Indexing
39973,Big Data
39974,Collection Selection
39975,Indexing
39976,Burstsort
39977,Data Management
39978,Indexing
39979,Burstsort
39980,Data Processing
39981,Data Storage
39982,Big Data
39983,Data Storage
39984,Data Querying
39985,Collection Selection
39986,Data Modeling
39987,Vacuum Cleaner
39988,Data Processing
39989,Big Data
39990,Data Processing
39991,Data Processing
39992,Data Querying
39993,Burstsort
39994,Data Storage
39995,Data Storage
39996,Data Processing
39997,Data Modeling
39998,Collection Selection
39999,Data Storage
40000,Big Data
40001,Burstsort
40002,Collection Selection
40003,Big Data
40004,Indexing
40005,Data Storage
40006,Data Modeling
40007,Data Modeling
40008,Burstsort
40009,Indexing
40010,Data Storage
40011,Indexing
40012,Indexing
40013,Data Storage
40014,Collection Selection
40015,Indexing
40016,Data Querying
40017,Burstsort
40018,Collection Selection
40019,Indexing
40020,Data Storage
40021,Data Querying
40022,Burstsort
40023,Data Processing
40024,Burstsort
40025,Indexing
40026,Vacuum Cleaner
40027,Data Modeling
40028,Collection Selection
40029,Data Storage
40030,Collection Selection
40031,Big Data
40032,Indexing
40033,Big Data
40034,Burstsort
40035,Vacuum Cleaner
40036,Vacuum Cleaner
40037,Vacuum Cleaner
40038,Big Data
40039,Data Storage
40040,Data Management
40041,Data Storage
40042,Indexing
40043,Vacuum Cleaner
40044,Big Data
40045,Data Management
40046,Data Storage
40047,Burstsort
40048,Big Data
40049,Data Modeling
40050,Burstsort
40051,Data Storage
40052,Data Modeling
40053,Data Management
40054,Collection Selection
40055,Data Storage
40056,Vacuum Cleaner
40057,Vacuum Cleaner
40058,Data Management
40059,Data Modeling
40060,Data Processing
40061,Vacuum Cleaner
40062,Indexing
40063,Collection Selection
40064,Big Data
40065,Collection Selection
40066,Big Data
40067,Data Modeling
40068,Big Data
40069,Data Querying
40070,Data Querying
40071,Big Data
40072,Burstsort
40073,Data Modeling
40074,Data Modeling
40075,Collection Selection
40076,Burstsort
40077,Data Storage
40078,Data Modeling
40079,Data Querying
40080,Data Processing
40081,Vacuum Cleaner
40082,Data Storage
40083,Burstsort
40084,Big Data
40085,Data Modeling
40086,Data Processing
40087,Big Data
40088,Data Modeling
40089,Indexing
40090,Data Processing
40091,Indexing
40092,Data Management
40093,Data Storage
40094,Data Management
40095,Burstsort
40096,Data Processing
40097,Burstsort
40098,Vacuum Cleaner
40099,Data Storage
40100,Data Processing
40101,Big Data
40102,Collection Selection
40103,Data Querying
40104,Data Management
40105,Indexing
40106,Data Storage
40107,Collection Selection
40108,Collection Selection
40109,Collection Selection
40110,Big Data
